Episode Name,Characters,Dialogue
Glare,Soichiro,I don't believe it. I never knew he went to such great lengths. What could he be hiding in their that he doesn't want anyone else to see?
Glare,Ryuzaki,"For a seventeen-year-old kid, I wouldn't say this kind of behavior's particularly abnormal. When I was his age, I did strange things, too. Have you ever talked to your son about the investigation?"
Glare,Soichiro,"Of course not. I've never once revealed classified information to my family. Besides, I don't get to see them too often these days, and usually as soon as I get home, all I can do is sleep."
Glare,Ryuzaki,I understand
Glare,Ryuk,Where exactly are we going?
Glare,Ryuk,"Light, don't ignore me when I'm talking to you or I'll get mad. [Light starts checking his jacket] Huh? [as Light starts to think] Hellooooooo?"
Glare,Light,[thinking] Doesn't look like these clothes have been bugged. I think we're safe.
Glare,Ryuk,[flailing] Yoo-hoooooooo!
Glare,Light,"Listen to me! There's a very strong possibility that there are wiretaps, 'n' maybe surveillance cameras, hidden throughout my house."
Glare,Ryuk,"Really? But that piece of paper was still in your door, wasn't it?"
Glare,Light,"That's true, but I left the paper in the door in a way that it would be obvious to anyone entering the room. The real test is the handle."
Glare,Ryuk,It is?
Glare,Light,"[as he explains, a split-screen showing a diagram of what he is describing is shown] When that door is closed, the doorhandle automatically returns to a horizontal position, and it won't go any higher than that. But whenever I close the door, I adjust it slightly. Instead of letting it sit horizontally, I lower it by about five millimeters. When I get home and I try to open the door, if the handle is all the way up, I can be fairly certain that someone was in my room. That method alone doesn't tell me if my door was actually opened. So I put a mechanical pencil led in place as well."
Glare,Ryuk,So what do you do with it?
Glare,Light,"It goes on the hinge. After I close the door, I take the pencil led and rest it on the hinges in such a way that it will break if the door happens to be opened by anyone. Normally, I take it out myself when I get back home. When I got home from school today, I noticed that the pencil lead was broken."
Glare,Ryuk,"Now that you mention it, I do remember that."
Glare,Light,"First the door handle, then the lead. I know someone was in there today."
Glare,Ryuk,Maybe it was your mother.
Glare,Light,My family wouldn't have noticed the piece of paper. What's suspicious is that someone took the time to put it back in the door.
Glare,Clerk,"Hi, there, can I help you?"
Glare,Ryuk,What's this all about? Are you buying a book about wiretaps and surveillance so you can figure this mess out?
Glare,Light,"By the way, Ryuk, what about your apples?"
Glare,Ryuk,"Apples? [gasps] That's right! Surveillance cameras! Once the apple's in my mouth, no one can see it, but while I'm holding it, it looks like it's floating."
Glare,Light,"I thought so. You told me that Shinigami can't die, so I guess it won't kill you to stop eating apples for a while."
Glare,Ryuk,"[desperately] Agh! Don't you think that's a bit much? Come on! I never told you this, but apples are to me, what cigarettes and alcohol are to humans. Do you see what I'm sayin'? I even get withdrawal symptoms."
Glare,Light,Oh yeah? What kind of symptoms.
Glare,Ryuk,"My body gets all twisted, I do handstands. [doing a handstand] It's not pretty!"
Glare,Light,I don't need to see that.
Glare,Ryuk,[sighs] I know.
Glare,Light,"Okay, here's the thing. Unfortunately, I already gave L the hint that Shinigami love apples, so I just can't afford to take the risk."
Glare,Ryuk,When did you...?
Glare,Light,"[stopping in front of his house] If it's so important for you to eat apples, you'll have to find out where all the cameras are hidden. If you're lucky, you might find a blind spot where you can eat them without being seen."
Glare,Ryuk,Huh...
Glare,Light,"Alright, let's go."
Glare,Ryuk,[flying to the top floor] Yeah! A camera search! [thinking] Sounds so interesting.
Glare,Ryuk,"Oh... Oh! Uh! [looking around] I, have to find the cameras"
Glare,Soichiro,I can't believe my son is looking at those magazines.
Glare,Ryuzaki,"Hm, it's normal for a seventeen-year-old. But it seems contrived. It's too obvious. The only reason he didn't want anyone in his room was because he had these magazines? That's what he wants us to think."
Glare,Soichiro,Hey. That's my son you're talking about. Are you honestly telling me that you suspect him?
Glare,Ryuzaki,I do suspect him. That's why I placed wiretaps and surveillance cameras in your house and the deputy director's house.
Glare,Ryuk,Huh? I found a camera in the air conditioner!
Glare,Light,"Hmm. [thinking So they really put cameras in here. They must have bugged the place as well. Even if this is the Kira case, I didn't think the Japanese police would ever go this far. This must be L's idea. Which means they've narrowed down their list of suspects. By now they must have figured out that it was someone who Raye Penber was investigating, or they wouldn't have gone to all this trouble. [sitting up and closing magazine][aloud] Hmm... Man, these covers mislead you all the time. [thinking] No. Given the situation, it's safer if I just assume I'm their prime suspect, and the only one being watched. It'll be okay. Luckily, I've prepared for this kind of situation."
Glare,Soichiro,"Oh, Light..."
Glare,Sayu,"Hey, Light, come on! Dinner is ready!"
Glare,Hideki Ryuga,I love you. Always
Glare,Woman,[drops her umbrella and whimpers]
Glare,Sayu,"Hideki Ryuga. I swear, he's perfect! How come no one in my class is like that?"
Glare,Sachiko,"Sayu, just eat your dinner."
Glare,Sayu,[over speakers] I'll eat later!
Glare,Ryuzaki,"[on phone] Hello, Mr. Aizawa? Are the Kitamuras watching television right now?"
Glare,Aizawa,"[over phone] Yes. [cut to Aizawa] He's not home, but the other four are watching while they eat dinner. It's channel four."
Glare,Ryuzaki,"Watari, please contact the broadcasters and tell them to play our message."
Glare,Watari,Very well. Understood.
Glare,Hideki Ryuga,"That's right, my parents met... [rest is inaudible]"
Glare,Sayu,"[offscreen] Huh? What's this? [cut out] ICPO? They're saying that, ""In response to the Kira murders, Interpol has decided to dispatch a force of fifteen hundred investigators to Japan. The investigators were drawn from the law enforcement agencies of its member nations."" Fifteen hundred investigators? Whoa!"
Glare,Light,"[thinking] Chances are they've got cameras in the living room as well. Regardless of whether this news is real or not, it's obvious they're just trying to revoke a reaction from me. L, this is the exact same trick you used last time. [aloud] The ICPO sure is stupid."
Glare,Sayu,Huh?
Glare,Light,"[scoffs] I mean, there's no point in making this announcement. If they're going to send all these people here to investigate, shouldn't they keep it a secret?"
Glare,Light,"[over speakers] Even if the FBI agents who were secretly investigating were killed by Kira, why would this be any different? If you ask me, this is nothing more than a desperate attempt to shock Kira, in the hopes that he'll reveal himself somehow. Quite frankly, I wouldn't be surprised if Kira sees right through this."
Glare,Ryuzaki,"Hmm... [chuckles] Your son's clever, isn't he?"
Glare,Soichiro,"Huh. Well, yes."
Glare,Light,"[over speakers] Thanks for dinner, Mom."
Glare,Sayu,Huh? You're eating a bag of chips? You just had dinner! Your good looks are gonna go down the drain if you keep that up.
Glare,Light,It's a late-night snack for studying.
Glare,Ryuk,"I think that's it, Light. I found every camera they put in the house. I guess Shinigami get tired when they work hard. Now let me explain where they all are. It's a little bit complicated, so listen up. There's nothing I hate more than explaining something twice."
Glare,Light,"Alright, it's time for me to hit the books."
Glare,Ryuk,There sure are a lot of cameras in this room. I counted sixty-four in total. I guess whoever put them in here expected you to find at least some of them.
Glare,Light,[thinking] It has to be L. He had no qualms about putting a death raw inmate in his place when he declared war on me. It's pretty clear he doesn't know any limits.
Glare,Ryuk,Ugh. What I wanna know is how am I going to be able to eat apples?
Glare,Light,"[thinking] Obviously, that's impossible now, isn't it?"
Glare,Ryuk,"Oh, yeah. I guess you can't talk in here. But we'd better discuss this outside tomorrow."
Glare,Light,"Okay. I think I'm getting the hang of this now. [thinking] Judging by the number of cameras he's planted, he's planning to make a decision within a short period of time. Any normal person would slip under these circumstances, [""Kuroi Light"" stops] but it won't be that easy with me, L. [as he rips his bag of chips open:] This, is the closest you will get! [laughs softly]"
Glare,Ryuk,"[on the floor, laughs]"
Glare,Light,"[thinking] I've set things up so that criminals will continue to die over the next three weeks. L is aware by now that Kira can control the times of death of his victims. Therefore, to avoid suspicion, L needs to see that criminals whose names are being broadcast continue to die while I have no access to that information."
Glare,Ryuk,[getting up into a handstand][panicking] Oooh! The symptoms are starting! Agggggh!
Glare,Light,"[cont'd][thinking] I'm gonna show you, L!"
Glare,Light,"[cont'd][thinking] With Ryuk's information and my preparations, I can continue to kill criminals who names are broadcast on the news, while masquerading as a typical high school student studying for his entrance exams. Just watch me, L. I'll solve equations with my right hand and write names with my left. I'll take a potato chip and eat it!"
Glare,Ryuzaki,"After dinner, your son just goes back to studying without turning on the TV or his computer?"
Glare,Soichiro,It's because the entrance exams are five days away.
Glare,Ryuzaki,Hmm...
Glare,Light,"[thinking] Now, a criminal who I should have no knowledge of will die of a heart attack in forty seconds. And the witness to my alibi is L himself. [crunches up bag of chips and throws them in the trash][aloud] Alright. Just a little bit longer."
Glare,Watari,Ryuzaki.
Glare,Ryuzaki,"Yes? What is it, Watari?"
Glare,Watari,"[looking at note] A few minutes ago, a bank clerk being questioned on suspicion of embezzlement and a purse-snatcher being held in a detention center were broadcast on the news. They both just died of sudden, inexplicable heart attacks."
Glare,Soichiro,[stands up] It's him again.
Glare,Ryuzaki,"While all that was happening, at your home, your wife and daughter were watching television. When that was over, they turned the TV off and didn't watch anything afterwards. From just past seven-thirty until now, eleven o'clock, your son's done nothing but study. Kira needs a name and a face. Without those, he can't kill. So I suppose anyone who didn't watch the news can't be Kira, right?"
Glare,Soichiro,You said it yourself. That means my family has been cleared!
Glare,Ryuzaki,It doesn’t make sense that Kira would kill two petty criminals right after their identities were broadcast.
Glare,Soichiro,[gasps]
Glare,Ryuzaki,"I know it's only the first day after the cameras were installed, but the Yagami household almost seems too innocent to me. Hmm..."
Glare,Sachiko,"[off-screen] Light, are you up yet?"
Glare,Light,"[yawning] Yeah, I'm awake."
Glare,Sachiko,"Today's garbage day, so if you've got any bring it down with you, okay?"
Glare,Light,[opening door and walking out with trashcan] What a pain.
Glare,Sachiko,"[chuckles] What are you talking about? You usually say, ""there's no need to remind me, Mom."""
Glare,Light,"[walking away] Yeah, yeah."
Glare,Light,Another beautiful day.
Glare,Ryuk,"Well, I can't say for sure whether you're extremely generous or just a spoilt brat.But didn't that mini-LCD TV cost you four hundred bucks?"
Glare,Sachiko,Good morning!
Glare,Light,"[chuckles] Perfect. There's no need for me to be worried. After all, this is proof that they don't have anything on me yet. So this whole thing is nothing more than a contest between L and I. A battle of wits."
